iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.938806,-0.928617,0.994006,-1.000000,-1.000000,1.000000,0.000303,0.000675,0.000000,NaN
2,-0.979842,0.962505,-0.968519,1.000000,-1.000000,-1.000000,0.000246,0.000641,0.000000,NaN
3,0.947585,-0.922184,-0.997131,1.000000,-1.000000,-1.000000,0.000241,0.000616,0.000000,NaN
4,-0.956408,0.948191,0.967689,-1.000000,1.000000,1.000000,0.000179,0.000507,0.000000,NaN
5,0.991959,-0.937701,0.998014,1.000000,-1.000000,1.000000,0.000147,0.000462,0.000000,NaN
6,0.946411,0.989609,0.811332,1.000000,1.000000,1.000000,0.000131,0.000450,0.000000,NaN
7,-0.031093,-0.990990,-0.994395,-1.000000,-1.000000,-1.000000,0.000078,0.000294,0.107500,NaN
8,-0.023365,-0.945614,-0.989897,-0.073014,-1.000000,-1.000000,0.001644,0.003600,0.000000,NaN
9,-0.020151,-0.256632,0.980353,-1.000000,-1.000000,-1.000000,0.000832,0.002969,0.000000,NaN
10,0.994414,0.165390,-0.991866,-1.000000,-1.000000,-1.000000,0.000780,0.002897,0.000000,NaN
11,-0.940452,-0.014601,-0.976771,-1.000000,-1.000000,-1.000000,0.000744,0.002832,0.000000,NaN
12,0.981043,0.967711,-0.075649,-1.000000,-1.000000,-1.000000,0.000700,0.002757,0.000000,NaN
13,0.159123,0.958752,0.991163,-1.000000,-1.000000,-1.000000,0.000671,0.002699,0.000000,NaN
14,-0.979096,-0.019173,0.947385,-1.000000,-1.000000,-1.000000,0.000645,0.002645,0.000000,NaN
15,-0.087538,0.994493,-0.999457,-1.000000,-1.000000,-1.000000,0.000620,0.002594,0.000000,NaN
16,-0.973982,-0.972040,-0.014209,-1.000000,-1.000000,-1.000000,0.000598,0.002546,0.000000,NaN
17,-0.941463,-0.998269,-0.994394,-1.000000,-1.000000,-1.000000,0.000541,0.002470,0.000000,NaN
18,0.120767,-0.985172,0.966047,0.211541,-0.118867,0.161739,0.000137,0.001836,0.372500,NaN
19,-0.058859,-0.968968,0.969089,0.099015,-1.000000,1.000000,0.005362,0.008855,0.197500,NaN
20,0.089727,-0.997904,0.953840,0.044349,-1.000000,1.000000,0.010879,0.009530,0.382500,NaN
21,0.061596,-0.973833,0.970530,0.058236,-1.000000,1.000000,0.027283,0.011986,0.372500,NaN
22,-0.020731,-0.978633,0.987434,0.058539,-1.000000,1.000000,0.046407,0.013402,0.320000,NaN
23,0.050850,-0.974502,0.996681,0.046326,-1.000000,1.000000,0.062378,0.013930,0.255000,NaN
24,0.035853,-0.943530,0.983846,0.047083,-1.000000,1.000000,0.073419,0.013902,0.287500,NaN
25,0.048922,-0.991598,0.988688,0.046186,-1.000000,1.000000,0.085688,0.013978,0.352500,NaN
26,0.143125,-0.979718,0.966180,0.046902,-1.000000,1.000000,0.102466,0.014225,0.270000,NaN
27,0.115548,-0.999016,0.918952,0.053657,-1.000000,1.000000,0.111743,0.014077,0.355000,NaN
28,0.107262,-0.984274,0.981459,0.058620,-1.000000,1.000000,0.126241,0.014171,0.362500,NaN
29,0.084889,-0.972281,0.991586,0.062600,-1.000000,1.000000,0.140274,0.014195,0.347500,NaN
30,0.123822,-0.976626,0.998145,0.101059,-1.000000,1.000000,0.298797,0.020729,0.310000,NaN
31,0.063289,-0.976690,0.990358,0.103082,-1.000000,1.000000,0.301009,0.019988,0.410000,NaN
32,0.135120,-0.995759,0.984200,0.101703,-1.000000,1.000000,0.310183,0.019533,0.370000,NaN
33,0.100653,-0.993812,0.957385,0.108664,-1.000000,1.000000,0.315748,0.019119,0.400000,NaN
34,0.202510,-0.994547,0.986438,0.112079,-1.000000,1.000000,0.322435,0.018786,0.135000,NaN
35,0.129018,-0.990834,0.974716,0.065117,-1.000000,1.000000,0.305074,0.017539,0.417500,NaN
36,0.087384,-0.990187,0.966684,0.071428,-1.000000,1.000000,0.311613,0.017125,0.372500,NaN
37,0.026030,-0.992953,0.880534,0.071454,-1.000000,1.000000,0.315391,0.016767,0.300000,NaN
38,0.116743,-0.992296,0.985952,0.070931,-1.000000,1.000000,0.315737,0.016413,0.402500,NaN
39,0.054656,-0.964328,0.930295,0.074566,-1.000000,1.000000,0.320236,0.016068,0.315000,NaN
40,-0.023539,-0.985646,0.956808,0.076179,-1.000000,1.000000,0.319944,0.015679,0.330000,NaN
41,0.137549,-0.985302,0.963305,0.072188,-1.000000,1.000000,0.321421,0.015444,0.262500,NaN
42,-0.057023,-0.980086,0.999034,0.068882,-1.000000,1.000000,0.319482,0.015235,0.247500,NaN
43,0.135572,-0.997347,0.913108,0.075720,-1.000000,1.000000,0.317302,0.014819,0.372500,NaN
44,0.058935,-0.986633,0.938259,0.079692,-1.000000,1.000000,0.319829,0.014626,0.357500,NaN
45,0.146430,-0.998313,0.938292,0.078398,-1.000000,1.000000,0.321637,0.014424,0.380000,NaN
46,0.083648,-0.970997,0.975710,0.082942,-1.000000,1.000000,0.324075,0.014240,0.272500,NaN
47,0.034133,-0.988254,0.939569,0.082950,-1.000000,1.000000,0.322370,0.013985,0.337500,NaN
48,0.160367,-0.997536,0.989219,0.081394,-1.000000,1.000000,0.323295,0.013810,0.345000,NaN
49,0.153066,-0.999947,0.989419,0.084019,-1.000000,1.000000,0.324406,0.013611,0.397500,NaN
50,0.141522,-0.995893,0.977261,0.089520,-1.000000,1.000000,0.326928,0.013490,0.377500,NaN
51,0.190597,-0.983561,0.990847,0.092768,-1.000000,1.000000,0.328763,0.013316,0.052500,NaN
52,-0.029414,-0.986310,0.937180,0.018545,-1.000000,1.000000,0.312961,0.015827,0.300000,NaN
53,-0.017596,-0.966046,0.999168,0.018619,-1.000000,1.000000,0.312808,0.015401,0.272500,NaN
54,-0.004711,-0.988665,0.955702,0.021347,-1.000000,1.000000,0.311206,0.014803,0.272500,NaN
55,-0.036867,-0.998313,0.990433,0.023823,-1.000000,1.000000,0.309639,0.014327,0.250000,NaN
56,-0.051766,-0.996744,0.912542,0.029718,-1.000000,1.000000,0.306834,0.013626,0.220000,NaN
57,-0.065308,-0.961325,0.937836,0.037095,-1.000000,1.000000,0.303906,0.013065,0.185000,NaN
58,0.075981,-0.995764,0.958906,0.046553,-1.000000,1.000000,0.300487,0.012563,0.385000,NaN
59,0.035998,-0.998718,0.995928,0.047157,-1.000000,1.000000,0.302670,0.012441,0.317500,NaN
60,0.994059,-0.352153,-0.860549,0.118955,-1.000000,1.000000,0.406777,0.020094,0.000000,NaN
61,-0.989101,-0.394328,0.457400,0.118993,-1.000000,1.000000,0.406741,0.020112,0.000000,NaN
62,0.995893,0.639218,0.024595,0.119026,-1.000000,1.000000,0.406706,0.020127,0.000000,NaN
63,0.283931,0.145197,-0.853241,0.119053,-1.000000,1.000000,0.406673,0.020139,0.000000,NaN
64,0.411659,-0.477908,-0.783920,0.119077,-1.000000,1.000000,0.406641,0.020149,0.000000,NaN
65,-0.936174,0.647113,-0.910408,0.119096,-1.000000,1.000000,0.406611,0.020157,0.000000,NaN
66,0.873917,-0.086675,0.913793,0.119112,-1.000000,1.000000,0.406582,0.020163,0.000000,NaN
67,-0.420260,-0.423314,-0.893729,0.119124,-1.000000,1.000000,0.406554,0.020166,0.225000,NaN
68,-0.505706,-0.277871,-0.932128,0.119027,-1.000000,1.000000,0.406580,0.020110,0.142500,NaN
69,-0.335334,-0.477400,0.993797,0.118925,-1.000000,1.000000,0.406594,0.020050,0.030000,NaN
70,0.085437,-0.963692,0.906889,0.099153,-1.000000,1.000000,0.370661,0.017062,0.352500,NaN
71,0.102491,-0.984802,0.856466,0.099128,-1.000000,1.000000,0.370791,0.016773,0.312500,NaN
72,0.084459,-0.929184,0.987452,0.098863,-1.000000,1.000000,0.368878,0.016517,0.080000,NaN
73,0.110308,-0.994056,0.793843,0.116207,-1.000000,0.979156,0.338357,0.015241,0.322500,NaN
74,0.115057,-0.949322,0.629522,0.116183,-1.000000,0.980617,0.338281,0.015084,0.085000,NaN
