iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,0.989123,0.429750,-0.935868,-0.541000,-0.487668,-0.320836,0.232639,0.047440,0.000000,NaN
2,0.794070,0.807756,0.811070,-0.537032,-0.487906,-0.315650,0.227275,0.046694,0.000000,NaN
3,-0.048312,0.276369,-0.348116,-0.533417,-0.488110,-0.310911,0.222144,0.045987,0.060000,NaN
4,-0.011267,-0.292908,-0.872445,-0.532757,-0.487934,-0.309583,0.217015,0.045166,0.000000,NaN
5,0.224184,-0.260967,0.300042,-0.553288,-0.498879,-0.251025,0.200609,0.043378,0.077500,NaN
6,0.396233,0.517381,0.277932,-0.549620,-0.498301,-0.235453,0.196756,0.042655,0.000000,NaN
7,0.919405,0.347820,0.781312,-0.545876,-0.498358,-0.231315,0.192876,0.042124,0.000000,NaN
8,-0.134518,-0.629919,0.288510,-0.542409,-0.498413,-0.227399,0.189138,0.041612,0.005000,NaN
9,-0.602206,0.324366,0.383312,-0.522517,-0.488926,-0.257771,0.173034,0.040586,0.000000,NaN
10,0.024672,-0.871291,0.860568,-1.000000,-1.000000,1.000000,0.018028,0.020031,0.000000,NaN
11,0.841101,-0.626956,-0.618744,-1.000000,-1.000000,-1.000000,0.016035,0.019434,0.000000,NaN
12,0.228838,-0.064091,0.378171,-1.000000,-1.000000,-1.000000,0.015454,0.019070,0.230000,NaN
13,0.188960,0.832582,0.306234,-1.000000,-1.000000,-1.000000,0.017936,0.020415,0.000000,NaN
14,-0.594849,-0.036170,0.602036,-1.000000,-1.000000,-1.000000,0.017314,0.020085,0.000000,NaN
15,0.470318,0.271772,0.683737,-1.000000,-1.000000,-1.000000,0.016903,0.019773,0.000000,NaN
16,-0.794102,-0.670214,-0.952150,-1.000000,-1.000000,-1.000000,0.016289,0.019476,0.000000,NaN
17,0.551351,-0.873730,-0.065383,-1.000000,1.000000,1.000000,0.011174,0.017702,0.000000,NaN
18,-0.286068,-0.336083,-0.557900,-1.000000,1.000000,1.000000,0.010795,0.017446,0.272500,NaN
19,0.880846,0.998304,-0.856120,-1.000000,1.000000,1.000000,0.013038,0.019097,0.000000,NaN
20,0.348303,0.826074,0.634778,-1.000000,1.000000,1.000000,0.012854,0.018838,0.000000,NaN
21,0.997081,0.781813,-0.768904,-1.000000,1.000000,1.000000,0.012644,0.018441,0.000000,NaN
22,-0.090246,0.375373,-0.681933,-1.000000,1.000000,1.000000,0.012286,0.018212,0.027500,NaN
23,-0.479234,-0.680159,0.006694,-1.000000,1.000000,1.000000,0.012059,0.017941,0.000000,NaN
24,0.608229,0.912654,-0.841297,-1.000000,1.000000,1.000000,0.011662,0.017731,0.000000,NaN
25,0.872288,0.274251,-0.662729,-1.000000,1.000000,1.000000,0.011342,0.017525,0.000000,NaN
26,0.124130,0.551310,0.850880,-1.000000,1.000000,1.000000,0.011042,0.017325,0.155000,NaN
27,0.087565,-0.479801,0.891757,-1.000000,1.000000,1.000000,0.012937,0.017478,0.000000,NaN
28,-0.768386,0.119941,-0.585934,-1.000000,1.000000,1.000000,0.012628,0.017297,0.000000,NaN
29,-0.557330,-0.832211,0.958697,-1.000000,1.000000,1.000000,0.012554,0.017100,0.000000,NaN
30,-0.484292,-0.302637,0.542814,-1.000000,1.000000,1.000000,0.012021,0.016910,0.030000,NaN
31,0.042916,0.150495,-0.808307,-1.000000,1.000000,1.000000,0.011610,0.016706,0.357500,NaN
32,0.405091,-0.365605,-0.140795,-1.000000,1.000000,1.000000,0.014099,0.019041,0.000000,NaN
33,-0.143393,-0.344724,-0.911404,-1.000000,1.000000,1.000000,0.013594,0.018863,0.000000,NaN
34,-0.970870,-0.613588,-0.003350,-1.000000,1.000000,1.000000,0.013301,0.018694,0.000000,NaN
35,0.280633,0.135870,-0.683335,-1.000000,1.000000,1.000000,0.012988,0.018527,0.007500,NaN
36,0.977060,0.865836,0.807321,-1.000000,1.000000,1.000000,0.012780,0.018353,0.000000,NaN
37,0.476419,0.628016,-0.147153,-1.000000,1.000000,1.000000,0.012472,0.018196,0.000000,NaN
38,-0.305546,0.857820,-0.339491,-1.000000,1.000000,1.000000,0.012233,0.018042,0.000000,NaN
