iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.932944,-0.984724,0.955703,0.880212,0.746757,-0.081518,0.000000,0.000000,0.000000,NaN
2,0.995637,-0.946969,0.945550,-0.950465,0.784259,0.514830,0.000000,0.000000,0.000000,NaN
3,0.992146,0.960203,-0.994421,0.088862,0.295075,0.975784,0.000000,0.000000,0.000000,NaN
4,-0.988939,0.999831,-0.333855,0.531673,0.280063,-0.027466,0.000000,0.000000,0.000000,NaN
5,0.950934,-0.975246,-0.954655,-0.064011,-0.133583,0.755548,0.000000,0.000000,0.000000,NaN
6,0.967229,0.997307,0.962313,0.496854,0.116520,0.008597,0.000000,0.000000,0.000000,NaN
7,-0.979129,0.360658,0.983300,0.828511,0.065683,-0.438809,0.000000,0.000000,0.000000,NaN
8,0.013982,-0.987222,0.988061,-0.127844,0.895341,0.179164,0.000000,0.000000,0.327500,NaN
9,-0.063781,-0.980890,0.965240,0.017600,-1.000000,1.000000,0.206935,0.006802,0.210000,NaN
10,0.036387,-0.945167,0.979157,0.001829,-1.000000,1.000000,0.017915,0.012187,0.255000,NaN
11,-0.037729,-0.990003,0.974656,0.011416,-1.000000,1.000000,0.032487,0.013485,0.207500,NaN
12,0.029979,-0.977433,0.993508,0.006416,-1.000000,1.000000,0.043859,0.013692,0.245000,NaN
13,0.004098,-0.999733,0.987092,0.011058,-1.000000,1.000000,0.057684,0.014050,0.257500,NaN
14,0.006997,-0.973014,0.984190,0.011600,-1.000000,1.000000,0.071708,0.014276,0.277500,NaN
15,0.060504,-0.976625,0.966940,0.012240,-1.000000,1.000000,0.086277,0.014462,0.347500,NaN
16,0.054743,-0.984018,0.989892,0.017919,-1.000000,1.000000,0.106440,0.014908,0.322500,NaN
17,-0.006544,-0.977758,0.946422,0.021768,-1.000000,1.000000,0.121856,0.014971,0.295000,NaN
18,-0.039427,-0.996302,0.951643,0.020552,-1.000000,1.000000,0.132974,0.014828,0.195000,NaN
19,-0.021936,-0.992776,0.904520,0.019019,-1.000000,1.000000,0.135599,0.014353,0.315000,NaN
