iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.040860,-0.821221,-0.246589,-1.000000,1.000000,1.000000,0.005722,0.009008,0.000000,NaN
2,0.679228,-0.259396,-0.883858,-1.000000,1.000000,1.000000,0.005398,0.008633,0.000000,NaN
3,0.026066,-0.771736,-0.030629,-1.000000,1.000000,1.000000,0.005034,0.008329,0.000000,NaN
4,-0.320131,-0.164317,0.649954,-1.000000,1.000000,1.000000,0.004718,0.008044,0.000000,NaN
5,-0.712628,-0.371786,-0.609661,-1.000000,1.000000,1.000000,0.004236,0.007492,0.435000,NaN
6,0.248771,0.628097,-0.114721,-1.000000,-0.726324,-1.000000,0.025071,0.021875,0.000000,NaN
7,0.125342,0.989247,-0.923820,-1.000000,-0.728744,-1.000000,0.023605,0.021290,0.000000,NaN
8,-0.434934,0.108926,0.027444,-1.000000,-0.746884,-1.000000,0.022262,0.020817,0.002500,NaN
9,-0.106552,-0.054882,0.102926,-1.000000,-0.839597,-1.000000,0.019810,0.020509,0.527500,NaN
10,-0.364178,0.572087,-0.575475,-1.000000,-0.750021,-1.000000,0.037843,0.029121,0.000000,NaN
11,-0.648395,0.343737,0.593370,-1.000000,-0.768788,-1.000000,0.036027,0.028593,0.000000,NaN
12,-0.210590,0.262484,-0.809713,-1.000000,-0.765118,-1.000000,0.034598,0.028004,0.000000,NaN
13,0.037961,-0.874702,-0.037084,-1.000000,-0.841869,-1.000000,0.031982,0.027796,0.000000,NaN
14,-0.903114,-0.610046,-0.823120,-1.000000,-0.895355,-1.000000,0.031045,0.027651,0.000000,NaN
15,0.300075,0.693051,0.847463,1.000000,1.000000,1.000000,0.015198,0.025158,0.000000,NaN
16,0.602629,-0.766493,-0.787718,1.000000,-1.000000,1.000000,0.012492,0.026606,0.000000,NaN
17,-0.872200,0.474486,-0.444745,1.000000,-1.000000,1.000000,0.012038,0.026148,0.000000,NaN
18,-0.091560,0.696335,0.127168,1.000000,-1.000000,1.000000,0.011630,0.025721,0.152500,NaN
19,0.098685,0.289695,0.897407,1.000000,-1.000000,1.000000,0.012652,0.025633,0.390000,NaN
20,-0.377558,-0.378433,-0.825506,1.000000,-1.000000,1.000000,0.014704,0.028263,0.222500,NaN
21,-0.992634,-0.663353,0.836281,1.000000,-1.000000,1.000000,0.016412,0.028476,0.000000,NaN
22,0.586105,0.121051,-0.966371,1.000000,-1.000000,1.000000,0.015922,0.028105,0.000000,NaN
23,-0.568410,-0.796849,0.913892,1.000000,-1.000000,1.000000,0.015414,0.027742,0.000000,NaN
24,-0.356239,-0.894703,0.349089,1.000000,-1.000000,1.000000,0.014974,0.027386,0.000000,NaN
25,0.732393,0.016138,0.379376,1.000000,-1.000000,1.000000,0.014571,0.027050,0.000000,NaN
26,-0.384749,0.413755,-0.061627,-1.000000,1.000000,1.000000,0.011945,0.023807,0.000000,NaN
27,-0.240764,0.864882,0.854635,-1.000000,1.000000,1.000000,0.012052,0.023512,0.000000,NaN
28,0.525470,-0.698631,0.456415,1.000000,-1.000000,1.000000,0.011189,0.025336,0.000000,NaN
29,0.756439,0.907234,0.254980,-0.021788,-0.049048,0.129753,0.009144,0.008762,0.000000,NaN
30,0.028236,-0.533384,-0.587598,-0.021792,-0.048606,0.129963,0.008970,0.008669,0.020000,NaN
31,0.415425,-0.265410,-0.887510,-0.354783,-0.379154,-0.807583,0.009285,0.009715,0.000000,NaN
32,-0.487086,-0.285718,0.321830,-0.371146,-0.376007,-0.791671,0.008739,0.009342,0.072500,NaN
33,0.750615,0.052485,-0.226403,-0.048960,-0.073501,0.113827,0.008988,0.008267,0.000000,NaN
34,-0.049973,-0.968489,0.813131,-0.047886,-0.073799,0.112489,0.008847,0.008178,0.185000,NaN
35,0.984123,0.480053,-0.916503,-1.000000,1.000000,-1.000000,0.009749,0.019165,0.000000,NaN
36,0.897044,0.095494,-0.231128,-1.000000,1.000000,-1.000000,0.009717,0.018974,0.000000,NaN
37,-0.430844,0.272330,-0.055959,-0.055387,-0.068852,0.111612,0.008601,0.007922,0.000000,NaN
38,-0.701257,-0.954407,-0.863252,-1.000000,1.000000,-1.000000,0.009294,0.018628,0.000000,NaN
39,0.542890,-0.952464,0.560833,-0.050758,-0.071788,0.114984,0.008087,0.007676,0.182500,NaN
40,0.051395,0.890702,-0.220564,1.000000,-1.000000,1.000000,0.014490,0.019912,0.000000,NaN
41,0.148027,-0.600556,0.072259,1.000000,-1.000000,1.000000,0.014204,0.019750,0.100000,NaN
42,0.896786,-0.176449,-0.897533,1.000000,-1.000000,1.000000,0.013734,0.019601,0.000000,NaN
