iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.020021,-0.123648,0.162093,-0.035048,-0.050627,-0.524026,0.904685,0.060916,0.075000,NaN
2,-0.081747,0.341699,-0.997264,-0.046566,0.000982,-1.000000,0.954316,0.093363,0.000000,NaN
3,-0.000956,-0.597248,-0.936715,-0.014068,-0.329386,-0.765054,0.921448,0.101186,0.010000,NaN
4,0.160881,0.336765,0.965534,-0.038586,-0.030326,-0.596825,0.733889,0.041947,0.265000,NaN
5,-0.033399,-0.006405,-0.545274,-0.038796,-0.033674,-0.597088,0.724827,0.041411,0.940000,NaN
6,0.001715,0.200307,-0.537576,-0.029928,0.016827,-0.554821,0.887040,0.033435,0.262500,NaN
7,-0.057721,-0.187748,-0.502640,-0.047870,-0.081170,-0.542976,0.881982,0.039761,0.000000,NaN
8,-0.006501,0.032728,-0.721183,-0.022077,0.058748,-0.680631,0.830594,0.038805,0.735000,NaN
9,0.143134,-0.501069,0.995451,-0.024073,0.057028,-0.672729,0.827439,0.032318,0.000000,NaN
10,0.624330,-0.013428,-0.279040,-0.018435,-0.021551,-0.544740,0.961067,0.039753,0.000000,NaN
11,-0.891106,-0.008943,-0.593689,-0.531813,-0.015606,-0.664713,1.170032,0.100542,0.000000,0.000000
12,0.166833,-0.048051,-0.902052,0.030841,-0.003354,-0.546915,0.962872,0.015428,0.347500,NaN
13,-0.147231,-0.040454,-0.245420,-0.066139,-0.040891,-0.401202,1.043063,0.048808,0.552500,0.845000
14,-0.104182,0.030910,0.015941,-0.013195,-0.038007,-0.566256,0.967509,0.017525,0.755000,NaN
15,-0.021806,-0.002198,-0.468345,-0.012687,-0.037923,-0.566527,0.967917,0.018257,0.950000,NaN
16,-0.005554,-0.037939,-0.612232,-0.014302,-0.038196,-0.566050,0.966485,0.018114,0.942500,NaN
17,0.114263,0.004425,-0.624919,0.027099,-0.003005,-0.522340,0.963414,0.013511,0.697500,NaN
18,0.041720,-0.009188,-0.415396,-0.018680,-0.007314,-0.448747,0.971721,0.015206,0.930000,NaN
19,-0.109283,-0.006140,-0.402575,-0.024205,-0.039689,-0.562726,0.956696,0.007408,0.730000,NaN
20,0.037455,0.019480,0.054631,-0.007555,-0.018127,-0.477819,0.977548,0.019577,0.937500,NaN
21,0.009784,0.072260,0.768465,-0.008171,-0.018093,-0.471249,0.976797,0.020120,0.827500,NaN
22,0.070499,0.068382,0.323877,-0.008106,-0.018096,-0.473841,0.976900,0.020147,0.805000,NaN
23,-0.011670,0.012177,0.270670,-0.007961,-0.017945,-0.469259,0.977011,0.020329,0.987500,NaN
24,-0.015218,0.016154,0.585280,-0.006658,-0.017156,-0.445073,0.979299,0.021339,0.957500,NaN
25,0.002359,-0.016079,-0.047068,-0.006781,-0.017263,-0.448934,0.979224,0.021460,0.987500,NaN
26,0.999983,-0.991598,-0.788854,0.002008,-0.006994,-0.054591,0.996271,0.017058,0.000000,NaN
27,0.017227,-0.017606,0.298266,0.002019,-0.006997,-0.054519,0.996259,0.017039,0.957500,NaN
28,-0.993507,0.991996,0.271131,0.004089,-0.000561,0.180049,0.997996,0.020342,0.000000,NaN
29,0.043509,0.010747,0.397503,0.004113,-0.000552,0.180292,0.997991,0.020322,0.972500,NaN
30,0.045176,-0.009057,0.041172,0.007851,0.003115,0.257040,0.998120,0.014687,0.970000,NaN
31,0.071980,-0.999621,0.910419,0.008650,0.002505,0.244994,0.998383,0.015388,0.400000,NaN
32,-0.018543,-0.005665,0.132009,0.008650,0.002505,0.244991,0.998383,0.015213,0.997500,NaN
33,-0.969661,-0.998539,0.936405,0.001031,-0.002993,0.132545,1.006598,0.012747,0.000000,1.000000
