seed,N_shots,total_shots,n_train,q_det,q_rec,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3,ell1,ell2,ell3,sigma_f,c,elapsed_seconds
61646,Inf,Inf,112,0.69383364739611186,0.69383364739611186,0,0,0,-0,-0,-0,0.854917204327452,1.1124630652089842,1.5,0.93868349876458279,0.38729881323824983,504.22120690345764
197255,Inf,Inf,112,0.99998778928776766,0.99998778928776766,0,0,0,-0,-0,-0,0.58628061476835969,0.33565052553028502,1.5,0.95224793488377202,0.3872981049120876,506.6020941734314
462583,Inf,Inf,112,0.99997758144310989,0.99997758144310989,0,0,0,-0,-0,-0,0.72568789474576245,0.44692339025978423,1.5,0.89314938805641042,0.38729811569945272,506.73638415336609
387749,Inf,Inf,112,0.99991697418462344,0.99991697418462344,0,0,0,-0,-0,-0,0.65627612037231831,0.40136095205168454,1.5,0.90443629287966154,0.38729831991125813,500.90158200263977
215846,Inf,Inf,112,0.99999742765725241,0.99999742765725241,0,0,0,-0,-0,-0,0.69043985750524595,0.3779231732476242,1.5,0.90801835049105117,0.38729827096639474,498.3153669834137
184672,Inf,Inf,112,0.99999733777736632,0.99999733777736632,0,0,0,-0,-0,-0,0.71261524464207771,0.37787185687549357,1.5,0.94675339056366092,0.38729779801219033,516.18015503883362
16729,Inf,Inf,112,0.99999865325648207,0.99999865325648207,0,0,0,-0,-0,-0,0.71373023363799792,0.39195206391638415,1.5,0.96360272799269131,0.38729772044177374,514.57307386398315
720308,Inf,Inf,112,0.99999960391904896,0.99999960391904896,0,0,0,-0,-0,-0,0.67954325883872657,0.39009463538787065,1.5,0.93405345365102743,0.38729828298773844,523.04263997077942
831702,Inf,Inf,112,0.99999959742494926,0.99999959742494926,0,0,0,-0,-0,-0,0.62903446960427445,0.3430683370495089,1.5,0.89843155414428866,0.38729790034136191,564.03841400146484
279125,Inf,Inf,112,0.99999229175025151,0.99999229175025151,0,0,0,-0,-0,-0,0.72142499107055202,0.43520493678593253,1.5,0.90611731268701801,0.38729805250009508,516.3984010219574
968356,Inf,Inf,112,0.69383930500972868,0.69383930500972868,0,0,0,-0,-0,-0,0.72212254725339275,1.0758600546571737,1.5,1.0204809597417301,0.38729256976097604,504.1098849773407
567906,Inf,Inf,112,0.80016825799084779,0.80016825799084779,0,0,0,-0,-0,-0,0.63750308913597098,0.43595100664369418,1.5,1.0158806341197992,0.38729986451853488,529.92764091491699
228167,Inf,Inf,112,0.99999507175992597,0.99999507175992597,0,0,0,-0,-0,-0,0.71033712085823175,0.37531649125481392,1.5,0.92600789151369178,0.38729809933976611,500.02168917655945
644045,Inf,Inf,112,0.99999942118049956,0.99999942118049956,0,0,0,-0,-0,-0,0.71599838413213868,0.42391820959497856,1.5,0.93681576736463046,0.38729818416822359,497.33424806594849
184183,Inf,Inf,112,0.69383989412538338,0.69383989412538338,0,0,0,-0,-0,-0,0.77039735134446274,1.1497737662515384,1.5,1.0893998086564567,0.38726722125297691,521.02175807952881
795829,Inf,Inf,112,0.69383941529624438,0.69383941529624438,0,0,0,-0,-0,-0,0.78821905263309688,1.1301219602205261,1.5,1.1371379159617814,0.38730370287657073,520.19542002677917
175307,Inf,Inf,112,0.9999933703324656,0.9999933703324656,0,0,0,-0,-0,-0,0.73968846677117983,0.41382273262588121,1.5,0.92511039037089737,0.38729959884818704,519.0351128578186
746550,Inf,Inf,112,0.69383925488257159,0.69383925488257159,0,0,0,-0,-0,-0,0.74225386861750464,1.1054676427224877,1.5,1.0786401652539399,0.38729850754035605,701.03146886825562
55163,Inf,Inf,112,0.69383305661840144,0.69383305661840144,0,0,0,-0,-0,-0,0.85248624905075632,1.2247741632875964,1.5,1.0991262719091355,0.38729881022056922,643.6649649143219
419030,Inf,Inf,112,0.99999359260389165,0.99999359260389165,0,0,0,-0,-0,-0,0.71021584565842155,0.36488903374620674,1.5,0.90290793217645449,0.38729945669053745,749.54589104652405
218892,Inf,Inf,112,0.99999840193216116,0.99999840193216116,0,0,0,-0,-0,-0,0.65183609594813996,0.37653555977346248,1.5,0.91222429523439474,0.38729832564673178,672.12665009498596
312561,Inf,Inf,112,0.99999138805641274,0.99999138805641274,0,0,0,-0,-0,-0,0.68998475357722189,0.36262029556126957,1.5,0.94109970810291943,0.38729831555536615,901.26582098007202
631837,Inf,Inf,112,0.99996456864689387,0.99996456864689387,0,0,0,-0,-0,-0,0.63930382973294031,0.42312583406960474,1.5,0.89386134277158769,0.38729897364818383,897.12919497489929
181983,Inf,Inf,112,0.99999575360963155,0.99999575360963155,0,0,0,-0,-0,-0,0.7111376635217278,0.4207147853849017,1.5,0.9565641088227852,0.38729993284586561,901.42840695381165
709734,Inf,Inf,112,0.99999421509901665,0.99999421509901665,0,0,0,-0,-0,-0,0.74996362102730663,0.39718179470885961,1.5,0.95775467963795136,0.38729841177772706,904.63315486907959
965652,Inf,Inf,112,0.99999647255906177,0.99999647255906177,0,0,0,-0,-0,-0,0.68619305921693874,0.41522430559439305,1.5,0.92029105641920217,0.38729713112979991,894.41971397399902
888571,Inf,Inf,112,0.99999907737992921,0.99999907737992921,0,0,0,-0,-0,-0,0.66866985301663351,0.39105580208642737,1.5,0.91993785747651691,0.38729840647730995,894.11591601371765
749598,Inf,Inf,112,0.79959889414669161,0.79959889414669161,0,0,0,-0,-0,-0,0.62068845447876952,0.41664112040852663,1.5,1.0009722804944876,0.38729820532061243,946.48620891571045
682041,Inf,Inf,112,0.79962943200876202,0.79962943200876202,0,0,0,-0,-0,-0,0.63373021826492337,0.46378636979125104,1.5,0.96590807561619041,0.38729835702030851,898.7359139919281
155832,Inf,Inf,112,0.69383856892681106,0.69383856892681106,0,0,0,-0,-0,-0,0.78481751005356026,1.0627758128206044,1.5,1.1414481110111443,0.38730215883823549,523.62429094314575
262269,Inf,Inf,112,0.69383424932522575,0.69383424932522575,0,0,0,-0,-0,-0,0.82546644137255287,1.1366312899538706,1.5,0.99184717576219172,0.3873219570113221,505.30515503883362
273956,Inf,Inf,112,0.99997238538350797,0.99997238538350797,0,0,0,-0,-0,-0,0.7145050659514065,0.38047454072006776,1.5,0.91808751639594399,0.3872972233152106,498.35567402839661
828743,Inf,Inf,112,0.99999298583419083,0.99999298583419083,0,0,0,-0,-0,-0,0.74354190068656278,0.4326157143224072,1.5,0.9238153763022946,0.38730069014776752,499.01350808143616
656460,Inf,Inf,112,0.99998605153041553,0.99998605153041553,0,0,0,-0,-0,-0,0.70440924828524232,0.39370920632328488,1.5,0.91281953393229454,0.38729815677799895,502.35560512542725
503506,Inf,Inf,112,0.99997492290625156,0.99997492290625156,0,0,0,-0,-0,-0,0.70148898314102914,0.39406663241196582,1.5,0.90547312119050516,0.38729823840335792,514.07730102539062
893076,Inf,Inf,112,0.79999355165150599,0.79999355165150599,0,0,0,-0,-0,-0,0.64184241321597912,0.3897588526580707,1.5,0.84143251202916258,0.38729789721920349,549.80265998840332
245877,Inf,Inf,112,0.80024619575900779,0.80024619575900779,0,0,0,-0,-0,-0,0.62519711029023284,0.40098362137439403,1.5,0.97026790684934416,0.38729830917292529,555.30389904975891
359706,Inf,Inf,112,0.99999753919979006,0.99999753919979006,0,0,0,-0,-0,-0,0.66744457083439446,0.37788047802497371,1.5,0.90026179116450289,0.38729673711887486,504.56553196907043
246715,Inf,Inf,112,0.99986367706685242,0.99986367706685242,0,0,0,-0,-0,-0,0.59096645940687742,0.37011838762939353,1.5,0.85348530816254586,0.38729832880454612,578.97054314613342
690925,Inf,Inf,112,0.80013852370679361,0.80013852370679361,0,0,0,-0,-0,-0,0.60635603618222744,0.42066810928036596,1.5,0.97201384550115011,0.38729831853963742,740.51431107521057
20510,Inf,Inf,112,0.99999641292288166,0.99999641292288166,0,0,0,-0,-0,-0,0.69408554198773331,0.43008738804927371,1.5,0.93798344233875985,0.38729655607193419,516.57239699363708
518624,Inf,Inf,112,0.99998268786537448,0.99998268786537448,0,0,0,-0,-0,-0,0.63898506164447322,0.41896615892324407,1.5,0.89434303210288413,0.3872942496202722,496.41833400726318
39528,Inf,Inf,112,0.99999382576934936,0.99999382576934936,0,0,0,-0,-0,-0,0.71819494639183057,0.42174872711128641,1.5,0.94013737215822246,0.38729832134584785,504.53473401069641
279217,Inf,Inf,112,0.99998466537207298,0.99998466537207298,0,0,0,-0,-0,-0,0.6757643951968022,0.37331394852717775,1.5,0.92800618029337034,0.38729615635484615,500.29468703269958
769063,Inf,Inf,112,0.99999916908096176,0.99999916908096176,0,0,0,-0,-0,-0,0.73527518365326872,0.40583430669622372,1.5,0.87031769667284165,0.38729890151262741,501.32718801498413
603072,Inf,Inf,112,0.99994516352725171,0.99994516352725171,0,0,0,-0,-0,-0,0.69540263079705666,0.40375567243064014,1.5,0.91763314754988523,0.38728790854273398,510.93071222305298
461212,Inf,Inf,112,0.99998938037866469,0.99998938037866469,0,0,0,-0,-0,-0,0.69638036833330041,0.38624549020954874,1.5,0.89116114689102077,0.3872983620229829,507.55279994010925
191889,Inf,Inf,112,0.99999867696155686,0.99999867696155686,0,0,0,-0,-0,-0,0.60027645370574789,0.3470638574063864,1.5,0.89915582002686623,0.3872983457105455,525.01487517356873
696535,Inf,Inf,112,0.69383955745997816,0.69383955745997816,0,0,0,-0,-0,-0,0.70388858155654421,0.99970416469665402,1.5,1.208180484844479,0.38729454587122231,909.01274609565735
535117,Inf,Inf,112,0.99996617354477035,0.99996617354477035,0,0,0,-0,-0,-0,0.75935649426242513,0.42884976143294173,1.5,0.92898891545221851,0.38729863951233329,896.56385612487793
795298,Inf,Inf,112,0.69383911706114698,0.69383911706114698,0,0,0,-0,-0,-0,0.74079236045382546,1.0444707137911333,1.5,0.97622779859495823,0.38729834535468372,904.06349110603333
510043,Inf,Inf,112,0.99999800869775446,0.99999800869775446,0,0,0,-0,-0,-0,0.69371447187998059,0.37657513219931604,1.5,0.93032293167201141,0.3872975015400863,902.0500271320343
310012,Inf,Inf,112,0.99999513632050396,0.99999513632050396,0,0,0,-0,-0,-0,0.65455895731115399,0.39253035373009748,1.5,0.87288780086187745,0.38729858914643617,907.64991497993469
266070,Inf,Inf,112,0.99998919378294759,0.99998919378294759,0,0,0,-0,-0,-0,0.7341863602820573,0.36886899465255463,1.5,0.95463788804372463,0.38729833176905554,907.64148187637329
364834,Inf,Inf,112,0.99999401219509809,0.99999401219509809,0,0,0,-0,-0,-0,0.69351070270102788,0.40921346047770391,1.5,0.93617078144211541,0.38730503063800159,890.62432193756104
50978,Inf,Inf,112,0.69383980450718596,0.69383980450718596,0,0,0,-0,-0,-0,0.81793335165038472,1.1676287792050668,1.5,1.0234584374529536,0.38729683490042699,903.98129487037659
707673,Inf,Inf,112,0.99999225166170524,0.99999225166170524,0,0,0,-0,-0,-0,0.68373572839060226,0.40045845559896576,1.5,0.95016433673936951,0.38729853681813642,520.40545701980591
983225,Inf,Inf,112,0.99999277632984285,0.99999277632984285,0,0,0,-0,-0,-0,0.68063088473534172,0.36568347444575361,1.5,0.91673060732744716,0.38729829464926774,911.16867899894714
265386,Inf,Inf,112,0.99999283106279813,0.99999283106279813,0,0,0,-0,-0,-0,0.66021438390416598,0.38343280066891111,1.5,0.86446332988020258,0.38729833935521057,789.27906513214111
29044,Inf,Inf,112,0.99999443359727369,0.99999443359727369,0,0,0,-0,-0,-0,0.75603954655196337,0.44289732553390354,1.5,1.0120207682486169,0.38729847171287335,519.72061610221863
621551,Inf,Inf,112,0.99998815380255701,0.99998815380255701,0,0,0,-0,-0,-0,0.6928096644851448,0.38744704488097786,1.5,0.94376319958372545,0.38729804317718936,519.35833692550659
460176,Inf,Inf,112,0.99999401040322766,0.99999401040322766,0,0,0,-0,-0,-0,0.76652914898485436,0.42144402293291311,1.5,0.97519243014915336,0.38729843120695223,501.16284799575806
632485,Inf,Inf,112,0.99999699636851558,0.99999699636851558,0,0,0,-0,-0,-0,0.68479072161924248,0.38675573175278388,1.5,0.95037627684871873,0.38729826616296886,504.47361516952515
705471,Inf,Inf,112,0.99999675963899737,0.99999675963899737,0,0,0,-0,-0,-0,0.67478996291057503,0.40067829639551744,1.5,0.94304352150326232,0.38729834504842658,503.1100709438324
617573,Inf,Inf,112,0.99996609551031301,0.99996609551031301,0,0,0,-0,-0,-0,0.6285177898693064,0.35721668483595509,1.5,0.90734077860782691,0.38729908076384473,505.6949610710144
950438,Inf,Inf,112,0.99993613455572339,0.99993613455572339,0,0,0,-0,-0,-0,0.72180335421051012,0.40396755387443323,1.5,0.93454263902077028,0.38729907206981135,511.21798515319824
607415,Inf,Inf,112,0.99998238243632054,0.99998238243632054,0,0,0,-0,-0,-0,0.55523857368115426,0.35450251275635181,1.5,0.883710781236416,0.38729833185751888,515.22169208526611
321202,Inf,Inf,112,0.9999749026474043,0.9999749026474043,0,0,0,-0,-0,-0,0.72747397740165354,0.42334357664764777,1.5,0.91824837463625664,0.38729833358845489,517.56792402267456
810138,Inf,Inf,112,0.99999824829277839,0.99999824829277839,0,0,0,-0,-0,-0,0.69882543487367887,0.36183682416669388,1.5,0.94106213239483516,0.38729922585982857,512.68247389793396
205394,Inf,Inf,112,0.99999885145141676,0.99999885145141676,0,0,0,-0,-0,-0,0.64695312912178349,0.37285746630737088,1.5,0.9094292456415648,0.38729822128956309,604.30320405960083
666520,Inf,Inf,112,0.99999932515948298,0.99999932515948298,0,0,0,-0,-0,-0,0.67988381773247353,0.38214851634619862,1.5,0.93794807419478621,0.38729831259471081,632.56990098953247
421887,Inf,Inf,112,0.69383969135532519,0.69383969135532519,0,0,0,-0,-0,-0,0.78019710831375833,0.79845795469352987,1.5,1.1311135491895554,0.38730176839390373,696.48282909393311
831472,Inf,Inf,112,0.99999354872729473,0.99999354872729473,0,0,0,-0,-0,-0,0.69659082545546847,0.38114964670819512,1.5,0.90643044855453736,0.38729833062656144,600.89975619316101
29498,Inf,Inf,112,0.80002043876224971,0.80002043876224971,0,0,0,-0,-0,-0,0.59921591197475499,0.42882424381603168,1.5,0.97685688425653761,0.38729831586694774,643.277263879776
337617,Inf,Inf,112,0.99999267266651715,0.99999267266651715,0,0,0,-0,-0,-0,0.63212443186633238,0.37060940363648492,1.5,0.95809558222061464,0.38729803400586715,691.13957691192627
526,Inf,Inf,112,0.99999368677620215,0.99999368677620215,0,0,0,-0,-0,-0,0.72422616548732088,0.39162077552510238,1.5,0.94769822778677404,0.38729932556977642,683.61880898475647
105026,Inf,Inf,112,0.69383611066869921,0.69383611066869921,0,0,0,-0,-0,-0,0.81948095649081443,1.1773360427846544,1.5,1.0359921100125644,0.38729815436474474,599.0900719165802
647322,Inf,Inf,112,0.99999886819044792,0.99999886819044792,0,0,0,-0,-0,-0,0.70498198957536862,0.45675069684634562,1.5,0.96652724965469383,0.38729792423864517,548.72878289222717
889047,Inf,Inf,112,0.9999607307875058,0.9999607307875058,0,0,0,-0,-0,-0,0.65391718597782156,0.41340452359734087,1.5,0.91647464681048096,0.38729832663872477,739.64640808105469
