# u1-u2 slice at u3=0.0  metric=q_varMS  grid=71
# axis_a=u1  axis_b=u2
u1,u2,q
-0.685714,0.628571,0.439163
-0.685714,0.657143,0.450637
-0.685714,0.685714,0.456847
-0.685714,0.714286,0.459129
-0.685714,0.742857,0.456324
-0.685714,0.771429,0.450168
-0.685714,0.800000,0.442354
-0.685714,0.828571,0.432266
-0.685714,0.857143,0.422301
-0.685714,0.885714,0.409107
-0.685714,0.914286,0.398067
-0.685714,0.942857,0.385706
-0.685714,0.971429,0.374999
-0.685714,1.000000,0.366494
-0.657143,-1.000000,0.547120
-0.657143,-0.971429,0.540255
-0.657143,-0.942857,0.525567
-0.657143,-0.914286,0.510517
-0.657143,-0.885714,0.494796
-0.657143,-0.857143,0.485314
-0.657143,-0.828571,0.476758
-0.657143,-0.800000,0.468302
-0.657143,-0.771429,0.457320
-0.657143,-0.742857,0.442125
-0.657143,-0.714286,0.425894
-0.657143,-0.685714,0.405636
-0.657143,-0.657143,0.384562
-0.657143,-0.628571,0.356795
-0.657143,-0.600000,0.327466
-0.657143,-0.571429,0.296959
-0.657143,-0.542857,0.270786
-0.657143,-0.514286,0.246140
-0.657143,-0.485714,0.224635
-0.657143,-0.457143,0.206916
-0.657143,-0.428571,0.193841
-0.657143,-0.400000,0.185732
-0.657143,-0.371429,0.180502
-0.657143,-0.342857,0.183648
-0.657143,-0.314286,0.188473
-0.657143,-0.285714,0.200952
-0.657143,-0.257143,0.219097
-0.657143,-0.228571,0.241581
-0.657143,-0.200000,0.273290
-0.657143,-0.171429,0.312295
-0.657143,-0.142857,0.355298
-0.657143,-0.114286,0.396554
-0.657143,-0.085714,0.434281
-0.657143,-0.057143,0.465205
-0.657143,-0.028571,0.491632
-0.657143,0.000000,0.507152
-0.657143,0.028571,0.509517
-0.657143,0.057143,0.500462
-0.657143,0.085714,0.474025
-0.657143,0.114286,0.436691
-0.657143,0.142857,0.383549
-0.657143,0.171429,0.326876
-0.657143,0.200000,0.268140
-0.657143,0.228571,0.216984
-0.657143,0.257143,0.174623
-0.657143,0.285714,0.149589
-0.657143,0.314286,0.139398
-0.657143,0.342857,0.149426
-0.657143,0.371429,0.170013
-0.657143,0.400000,0.200162
-0.657143,0.428571,0.237452
-0.657143,0.457143,0.276884
-0.657143,0.485714,0.313982
-0.657143,0.514286,0.350934
-0.657143,0.542857,0.382152
-0.657143,0.571429,0.408822
-0.657143,0.600000,0.430574
-0.657143,0.628571,0.445906
-0.657143,0.657143,0.457791
-0.657143,0.685714,0.462823
-0.657143,0.714286,0.464666
-0.657143,0.742857,0.461164
-0.657143,0.771429,0.456062
-0.657143,0.800000,0.446821
-0.657143,0.828571,0.438343
-0.657143,0.857143,0.426423
-0.657143,0.885714,0.414846
-0.657143,0.914286,0.404660
-0.657143,0.942857,0.394007
-0.657143,0.971429,0.383023
-0.657143,1.000000,0.374882
-0.628571,-1.000000,0.526637
-0.628571,-0.971429,0.524459
-0.628571,-0.942857,0.518319
-0.628571,-0.914286,0.513869
-0.628571,-0.885714,0.504235
-0.628571,-0.857143,0.495336
-0.628571,-0.828571,0.483839
-0.628571,-0.800000,0.467527
-0.628571,-0.771429,0.448551
-0.628571,-0.742857,0.427881
-0.628571,-0.714286,0.407233
-0.628571,-0.685714,0.384144
-0.628571,-0.657143,0.360676
-0.628571,-0.628571,0.334750
-0.628571,-0.600000,0.305284
-0.628571,-0.571429,0.281114
-0.628571,-0.542857,0.259033
-0.628571,-0.514286,0.241806
-0.628571,-0.485714,0.227846
-0.628571,-0.457143,0.218252
-0.628571,-0.428571,0.211460
-0.628571,-0.400000,0.208945
-0.628571,-0.371429,0.210638
-0.628571,-0.342857,0.218075
-0.628571,-0.314286,0.228564
-0.628571,-0.285714,0.245091
-0.628571,-0.257143,0.264456
-0.628571,-0.228571,0.290608
-0.628571,-0.200000,0.321142
-0.628571,-0.171429,0.352816
-0.628571,-0.142857,0.384390
-0.628571,-0.114286,0.413985
-0.628571,-0.085714,0.440312
-0.628571,-0.057143,0.464276
-0.628571,-0.028571,0.477002
-0.628571,0.000000,0.480767
-0.628571,0.028571,0.471303
-0.628571,0.057143,0.450040
-0.628571,0.085714,0.411804
-0.628571,0.114286,0.364856
-0.628571,0.142857,0.310913
-0.628571,0.171429,0.256658
-0.628571,0.200000,0.207699
-0.628571,0.228571,0.167520
-0.628571,0.257143,0.141151
-0.628571,0.285714,0.131293
-0.628571,0.314286,0.135734
-0.628571,0.342857,0.156023
-0.628571,0.371429,0.185392
-0.628571,0.400000,0.221976
-0.628571,0.428571,0.261827
-0.628571,0.457143,0.302709
-0.628571,0.485714,0.341132
-0.628571,0.514286,0.376745
-0.628571,0.542857,0.405696
-0.628571,0.571429,0.429238
-0.628571,0.600000,0.448592
-0.628571,0.628571,0.462691
-0.628571,0.657143,0.471521
-0.628571,0.685714,0.475538
-0.628571,0.714286,0.475468
-0.628571,0.742857,0.472925
-0.628571,0.771429,0.467133
-0.628571,0.800000,0.458114
-0.628571,0.828571,0.449260
-0.628571,0.857143,0.438469
-0.628571,0.885714,0.427392
-0.628571,0.914286,0.418356
-0.628571,0.942857,0.407370
-0.628571,0.971429,0.397647
-0.628571,1.000000,0.388831
-0.600000,-1.000000,0.480735
-0.600000,-0.971429,0.486796
-0.600000,-0.942857,0.492762
-0.600000,-0.914286,0.493367
-0.600000,-0.885714,0.495009
-0.600000,-0.857143,0.490469
-0.600000,-0.828571,0.481021
-0.600000,-0.800000,0.463417
-0.600000,-0.771429,0.442534
-0.600000,-0.742857,0.418105
-0.600000,-0.714286,0.394895
-0.600000,-0.685714,0.372795
-0.600000,-0.657143,0.349831
-0.600000,-0.628571,0.328752
-0.600000,-0.600000,0.307910
-0.600000,-0.571429,0.289707
-0.600000,-0.542857,0.276967
-0.600000,-0.514286,0.267578
-0.600000,-0.485714,0.262150
-0.600000,-0.457143,0.257275
-0.600000,-0.428571,0.252996
-0.600000,-0.400000,0.253237
-0.600000,-0.371429,0.254841
-0.600000,-0.342857,0.264036
-0.600000,-0.314286,0.271083
-0.600000,-0.285714,0.284750
-0.600000,-0.257143,0.300381
-0.600000,-0.228571,0.317550
-0.600000,-0.200000,0.336989
-0.600000,-0.171429,0.358421
-0.600000,-0.142857,0.377173
-0.600000,-0.114286,0.395122
-0.600000,-0.085714,0.410315
-0.600000,-0.057143,0.418364
-0.600000,-0.028571,0.421734
-0.600000,0.000000,0.412595
-0.600000,0.028571,0.393811
-0.600000,0.057143,0.361785
-0.600000,0.085714,0.320197
-0.600000,0.114286,0.274637
-0.600000,0.142857,0.226567
-0.600000,0.171429,0.186659
-0.600000,0.200000,0.153058
-0.600000,0.228571,0.133988
-0.600000,0.257143,0.128958
-0.600000,0.285714,0.136944
-0.600000,0.314286,0.156023
-0.600000,0.342857,0.188389
-0.600000,0.371429,0.225834
-0.600000,0.400000,0.265466
-0.600000,0.428571,0.306849
-0.600000,0.457143,0.344138
-0.600000,0.485714,0.380019
-0.600000,0.514286,0.411465
-0.600000,0.542857,0.436808
-0.600000,0.571429,0.457879
-0.600000,0.600000,0.472724
-0.600000,0.628571,0.483731
-0.600000,0.657143,0.489622
-0.600000,0.685714,0.492402
-0.600000,0.714286,0.491593
-0.600000,0.742857,0.487911
-0.600000,0.771429,0.479725
-0.600000,0.800000,0.472213
-0.600000,0.828571,0.463320
-0.600000,0.857143,0.452694
-0.600000,0.885714,0.443219
-0.600000,0.914286,0.433477
-0.600000,0.942857,0.424674
-0.600000,0.971429,0.417221
-0.600000,1.000000,0.411578
-0.571429,-1.000000,0.414398
-0.571429,-0.971429,0.429545
-0.571429,-0.942857,0.445113
-0.571429,-0.914286,0.460574
-0.571429,-0.885714,0.470713
-0.571429,-0.857143,0.474531
-0.571429,-0.828571,0.470564
-0.571429,-0.800000,0.458317
-0.571429,-0.771429,0.440072
-0.571429,-0.742857,0.416681
-0.571429,-0.714286,0.395624
-0.571429,-0.685714,0.373869
-0.571429,-0.657143,0.355870
-0.571429,-0.628571,0.343148
-0.571429,-0.600000,0.330238
-0.571429,-0.571429,0.324488
-0.571429,-0.542857,0.317224
-0.571429,-0.514286,0.317219
-0.571429,-0.485714,0.313868
-0.571429,-0.457143,0.311572
-0.571429,-0.428571,0.307840
-0.571429,-0.400000,0.306175
-0.571429,-0.371429,0.305443
-0.571429,-0.342857,0.302257
-0.571429,-0.314286,0.304041
-0.571429,-0.285714,0.306183
-0.571429,-0.257143,0.309055
-0.571429,-0.228571,0.315387
-0.571429,-0.200000,0.320395
-0.571429,-0.171429,0.328791
-0.571429,-0.142857,0.335276
-0.571429,-0.114286,0.341299
-0.571429,-0.085714,0.345148
-0.571429,-0.057143,0.343047
-0.571429,-0.028571,0.335771
-0.571429,0.000000,0.317178
-0.571429,0.028571,0.292050
-0.571429,0.057143,0.258751
-0.571429,0.085714,0.219887
-0.571429,0.114286,0.187013
-0.571429,0.142857,0.155874
-0.571429,0.171429,0.137999
-0.571429,0.200000,0.128032
-0.571429,0.228571,0.131279
-0.571429,0.257143,0.148041
-0.571429,0.285714,0.173516
-0.571429,0.314286,0.206402
-0.571429,0.342857,0.243395
-0.571429,0.371429,0.284441
-0.571429,0.400000,0.325230
-0.571429,0.428571,0.363931
-0.571429,0.457143,0.397831
-0.571429,0.485714,0.428527
-0.571429,0.514286,0.453149
-0.571429,0.542857,0.472681
-0.571429,0.571429,0.487760
-0.571429,0.600000,0.497526
-0.571429,0.628571,0.503003
-0.571429,0.657143,0.506727
-0.571429,0.685714,0.506637
-0.571429,0.714286,0.503342
-0.571429,0.742857,0.499010
-0.571429,0.771429,0.492332
-0.571429,0.800000,0.484378
-0.571429,0.828571,0.475718
-0.571429,0.857143,0.467735
-0.571429,0.885714,0.458992
-0.571429,0.914286,0.451053
-0.571429,0.942857,0.444314
-0.571429,0.971429,0.440085
-0.571429,1.000000,0.434616
-0.542857,-1.000000,0.342153
-0.542857,-0.971429,0.363186
-0.542857,-0.942857,0.387610
-0.542857,-0.914286,0.411695
-0.542857,-0.885714,0.433940
-0.542857,-0.857143,0.449001
-0.542857,-0.828571,0.456007
-0.542857,-0.800000,0.453407
-0.542857,-0.771429,0.442822
-0.542857,-0.742857,0.424352
-0.542857,-0.714286,0.408354
-0.542857,-0.685714,0.387979
-0.542857,-0.657143,0.374630
-0.542857,-0.628571,0.367685
-0.542857,-0.600000,0.365151
-0.542857,-0.571429,0.366165
-0.542857,-0.542857,0.370469
-0.542857,-0.514286,0.372089
-0.542857,-0.485714,0.370701
-0.542857,-0.457143,0.365955
-0.542857,-0.428571,0.360192
-0.542857,-0.400000,0.349273
-0.542857,-0.371429,0.336959
-0.542857,-0.342857,0.324761
-0.542857,-0.314286,0.311295
-0.542857,-0.285714,0.300294
-0.542857,-0.257143,0.286578
-0.542857,-0.228571,0.280787
-0.542857,-0.200000,0.274469
-0.542857,-0.171429,0.271189
-0.542857,-0.142857,0.271052
-0.542857,-0.114286,0.267084
-0.542857,-0.085714,0.262230
-0.542857,-0.057143,0.253908
-0.542857,-0.028571,0.238318
-0.542857,0.000000,0.215615
-0.542857,0.028571,0.189625
-0.542857,0.057143,0.162236
-0.542857,0.085714,0.141032
-0.542857,0.114286,0.126205
-0.542857,0.142857,0.121030
-0.542857,0.171429,0.125364
-0.542857,0.200000,0.142472
-0.542857,0.228571,0.166812
-0.542857,0.257143,0.198853
-0.542857,0.285714,0.237643
-0.542857,0.314286,0.278054
-0.542857,0.342857,0.317061
-0.542857,0.371429,0.356245
-0.542857,0.400000,0.392873
-0.542857,0.428571,0.426936
-0.542857,0.457143,0.452021
-0.542857,0.485714,0.473867
-0.542857,0.514286,0.490793
-0.542857,0.542857,0.503563
-0.542857,0.571429,0.510799
-0.542857,0.600000,0.516118
-0.542857,0.628571,0.517271
-0.542857,0.657143,0.516932
-0.542857,0.685714,0.514488
-0.542857,0.714286,0.509042
-0.542857,0.742857,0.503102
-0.542857,0.771429,0.498491
-0.542857,0.800000,0.491886
-0.542857,0.828571,0.483402
-0.542857,0.857143,0.477136
-0.542857,0.885714,0.472395
-0.542857,0.914286,0.467036
-0.542857,0.942857,0.462864
-0.542857,0.971429,0.458560
-0.542857,1.000000,0.458200
-0.514286,-1.000000,0.277740
-0.514286,-0.971429,0.302473
-0.514286,-0.942857,0.333447
-0.514286,-0.914286,0.366381
-0.514286,-0.885714,0.396327
-0.514286,-0.857143,0.424813
-0.514286,-0.828571,0.444145
-0.514286,-0.800000,0.452940
-0.514286,-0.771429,0.451759
-0.514286,-0.742857,0.441162
-0.514286,-0.714286,0.424917
-0.514286,-0.685714,0.408859
-0.514286,-0.657143,0.399130
-0.514286,-0.628571,0.398409
-0.514286,-0.600000,0.402646
-0.514286,-0.571429,0.410524
-0.514286,-0.542857,0.417666
-0.514286,-0.514286,0.418060
-0.514286,-0.485714,0.415175
-0.514286,-0.457143,0.403813
-0.514286,-0.428571,0.390721
-0.514286,-0.400000,0.371801
-0.514286,-0.371429,0.348634
-0.514286,-0.342857,0.321916
-0.514286,-0.314286,0.296703
-0.514286,-0.285714,0.270574
-0.514286,-0.257143,0.249070
-0.514286,-0.228571,0.230598
-0.514286,-0.200000,0.214421
-0.514286,-0.171429,0.207791
-0.514286,-0.142857,0.201783
-0.514286,-0.114286,0.196202
-0.514286,-0.085714,0.187858
-0.514286,-0.057143,0.173059
-0.514286,-0.028571,0.152800
-0.514286,0.000000,0.131330
-0.514286,0.028571,0.112609
-0.514286,0.057143,0.099463
-0.514286,0.085714,0.096006
-0.514286,0.114286,0.105918
-0.514286,0.142857,0.124200
-0.514286,0.171429,0.153446
-0.514286,0.200000,0.188634
-0.514286,0.228571,0.229158
-0.514286,0.257143,0.272803
-0.514286,0.285714,0.314033
-0.514286,0.314286,0.356086
-0.514286,0.342857,0.394541
-0.514286,0.371429,0.428333
-0.514286,0.400000,0.456812
-0.514286,0.428571,0.478497
-0.514286,0.457143,0.497532
-0.514286,0.485714,0.509306
-0.514286,0.514286,0.517388
-0.514286,0.542857,0.521638
-0.514286,0.571429,0.522694
-0.514286,0.600000,0.521872
-0.514286,0.628571,0.518764
-0.514286,0.657143,0.514269
-0.514286,0.685714,0.509811
-0.514286,0.714286,0.505569
-0.514286,0.742857,0.500900
-0.514286,0.771429,0.495340
-0.514286,0.800000,0.489384
-0.514286,0.828571,0.484013
-0.514286,0.857143,0.481017
-0.514286,0.885714,0.479150
-0.514286,0.914286,0.477071
-0.514286,0.942857,0.477015
-0.514286,0.971429,0.476062
-0.514286,1.000000,0.479575
-0.485714,-1.000000,0.238746
-0.485714,-0.971429,0.261750
-0.485714,-0.942857,0.295975
-0.485714,-0.914286,0.330233
-0.485714,-0.885714,0.369144
-0.485714,-0.857143,0.406814
-0.485714,-0.828571,0.435715
-0.485714,-0.800000,0.459028
-0.485714,-0.771429,0.466773
-0.485714,-0.742857,0.461755
-0.485714,-0.714286,0.445061
-0.485714,-0.685714,0.424861
-0.485714,-0.657143,0.414942
-0.485714,-0.628571,0.417391
-0.485714,-0.600000,0.426054
-0.485714,-0.571429,0.438958
-0.485714,-0.542857,0.444028
-0.485714,-0.514286,0.440929
-0.485714,-0.485714,0.431951
-0.485714,-0.457143,0.417460
-0.485714,-0.428571,0.396149
-0.485714,-0.400000,0.371447
-0.485714,-0.371429,0.338683
-0.485714,-0.342857,0.303788
-0.485714,-0.314286,0.269285
-0.485714,-0.285714,0.234377
-0.485714,-0.257143,0.205184
-0.485714,-0.228571,0.185319
-0.485714,-0.200000,0.172388
-0.485714,-0.171429,0.167164
-0.485714,-0.142857,0.160729
-0.485714,-0.114286,0.152178
-0.485714,-0.085714,0.138699
-0.485714,-0.057143,0.120251
-0.485714,-0.028571,0.096861
-0.485714,0.000000,0.082086
-0.485714,0.028571,0.073251
-0.485714,0.057143,0.074591
-0.485714,0.085714,0.094873
-0.485714,0.114286,0.124523
-0.485714,0.142857,0.163942
-0.485714,0.171429,0.210081
-0.485714,0.200000,0.257301
-0.485714,0.228571,0.303692
-0.485714,0.257143,0.351407
-0.485714,0.285714,0.392688
-0.485714,0.314286,0.428558
-0.485714,0.342857,0.459531
-0.485714,0.371429,0.484562
-0.485714,0.400000,0.503154
-0.485714,0.428571,0.515837
-0.485714,0.457143,0.523637
-0.485714,0.485714,0.526573
-0.485714,0.514286,0.525329
-0.485714,0.542857,0.522439
-0.485714,0.571429,0.517766
-0.485714,0.600000,0.512808
-0.485714,0.628571,0.505485
-0.485714,0.657143,0.499676
-0.485714,0.685714,0.494696
-0.485714,0.714286,0.490212
-0.485714,0.742857,0.484561
-0.485714,0.771429,0.481719
-0.485714,0.800000,0.479124
-0.485714,0.828571,0.477978
-0.485714,0.857143,0.478375
-0.485714,0.885714,0.477788
-0.485714,0.914286,0.480900
-0.485714,0.942857,0.484310
-0.485714,0.971429,0.487085
-0.485714,1.000000,0.491258
-0.457143,-1.000000,0.228721
-0.457143,-0.971429,0.252079
-0.457143,-0.942857,0.281102
-0.457143,-0.914286,0.317920
-0.457143,-0.885714,0.358264
-0.457143,-0.857143,0.400744
-0.457143,-0.828571,0.438237
-0.457143,-0.800000,0.467901
-0.457143,-0.771429,0.483691
-0.457143,-0.742857,0.477820
-0.457143,-0.714286,0.455341
-0.457143,-0.685714,0.431358
-0.457143,-0.657143,0.414927
-0.457143,-0.628571,0.416546
-0.457143,-0.600000,0.428442
-0.457143,-0.571429,0.442308
-0.457143,-0.542857,0.446562
-0.457143,-0.514286,0.438109
-0.457143,-0.485714,0.423956
-0.457143,-0.457143,0.406201
-0.457143,-0.428571,0.382678
-0.457143,-0.400000,0.352101
-0.457143,-0.371429,0.317563
-0.457143,-0.342857,0.278820
-0.457143,-0.314286,0.242484
-0.457143,-0.285714,0.210501
-0.457143,-0.257143,0.185581
-0.457143,-0.228571,0.170661
-0.457143,-0.200000,0.166488
-0.457143,-0.171429,0.164937
-0.457143,-0.142857,0.161645
-0.457143,-0.114286,0.150435
-0.457143,-0.085714,0.130575
-0.457143,-0.057143,0.106840
-0.457143,-0.028571,0.084707
-0.457143,0.000000,0.070487
-0.457143,0.028571,0.072244
-0.457143,0.057143,0.089893
-0.457143,0.085714,0.125885
-0.457143,0.114286,0.169552
-0.457143,0.142857,0.221621
-0.457143,0.171429,0.275235
-0.457143,0.200000,0.325248
-0.457143,0.228571,0.372858
-0.457143,0.257143,0.414668
-0.457143,0.285714,0.451943
-0.457143,0.314286,0.478777
-0.457143,0.342857,0.500156
-0.457143,0.371429,0.515477
-0.457143,0.400000,0.525280
-0.457143,0.428571,0.527917
-0.457143,0.457143,0.526976
-0.457143,0.485714,0.520956
-0.457143,0.514286,0.513894
-0.457143,0.542857,0.504676
-0.457143,0.571429,0.496546
-0.457143,0.600000,0.487568
-0.457143,0.628571,0.479131
-0.457143,0.657143,0.473072
-0.457143,0.685714,0.467031
-0.457143,0.714286,0.463252
-0.457143,0.742857,0.460701
-0.457143,0.771429,0.459246
-0.457143,0.800000,0.459510
-0.457143,0.828571,0.460825
-0.457143,0.857143,0.463823
-0.457143,0.885714,0.469005
-0.457143,0.914286,0.475411
-0.457143,0.942857,0.481518
-0.457143,0.971429,0.487608
-0.457143,1.000000,0.496043
-0.428571,-1.000000,0.255311
-0.428571,-0.971429,0.271176
-0.428571,-0.942857,0.298983
-0.428571,-0.914286,0.332900
-0.428571,-0.885714,0.370997
-0.428571,-0.857143,0.409914
-0.428571,-0.828571,0.449282
-0.428571,-0.800000,0.479644
-0.428571,-0.771429,0.494611
-0.428571,-0.742857,0.483407
-0.428571,-0.714286,0.450959
-0.428571,-0.685714,0.414204
-0.428571,-0.657143,0.392392
-0.428571,-0.628571,0.390820
-0.428571,-0.600000,0.405232
-0.428571,-0.571429,0.418564
-0.428571,-0.542857,0.422141
-0.428571,-0.514286,0.411699
-0.428571,-0.485714,0.397505
-0.428571,-0.457143,0.376430
-0.428571,-0.428571,0.357849
-0.428571,-0.400000,0.331186
-0.428571,-0.371429,0.301522
-0.428571,-0.342857,0.266328
-0.428571,-0.314286,0.237796
-0.428571,-0.285714,0.215251
-0.428571,-0.257143,0.203759
-0.428571,-0.228571,0.200284
-0.428571,-0.200000,0.205125
-0.428571,-0.171429,0.208700
-0.428571,-0.142857,0.205601
-0.428571,-0.114286,0.188454
-0.428571,-0.085714,0.160518
-0.428571,-0.057143,0.129597
-0.428571,-0.028571,0.101386
-0.428571,0.000000,0.090872
-0.428571,0.028571,0.100063
-0.428571,0.057143,0.127152
-0.428571,0.085714,0.169647
-0.428571,0.114286,0.218457
-0.428571,0.142857,0.273107
-0.428571,0.171429,0.326618
-0.428571,0.200000,0.375799
-0.428571,0.228571,0.417324
-0.428571,0.257143,0.453282
-0.428571,0.285714,0.478812
-0.428571,0.314286,0.498955
-0.428571,0.342857,0.512552
-0.428571,0.371429,0.518836
-0.428571,0.400000,0.520290
-0.428571,0.428571,0.515038
-0.428571,0.457143,0.507332
-0.428571,0.485714,0.497987
-0.428571,0.514286,0.486161
-0.428571,0.542857,0.474008
-0.428571,0.571429,0.462622
-0.428571,0.600000,0.453169
-0.428571,0.628571,0.443694
-0.428571,0.657143,0.436792
-0.428571,0.685714,0.431303
-0.428571,0.714286,0.428963
-0.428571,0.742857,0.428509
-0.428571,0.771429,0.428996
-0.428571,0.800000,0.431740
-0.428571,0.828571,0.436162
-0.428571,0.857143,0.445144
-0.428571,0.885714,0.450988
-0.428571,0.914286,0.460892
-0.428571,0.942857,0.469819
-0.428571,0.971429,0.480678
-0.428571,1.000000,0.487745
-0.400000,-1.000000,0.309489
-0.400000,-0.971429,0.319157
-0.400000,-0.942857,0.343041
-0.400000,-0.914286,0.372106
-0.400000,-0.885714,0.404207
-0.400000,-0.857143,0.433948
-0.400000,-0.828571,0.466531
-0.400000,-0.800000,0.491120
-0.400000,-0.771429,0.498093
-0.400000,-0.742857,0.476446
-0.400000,-0.714286,0.428694
-0.400000,-0.685714,0.379612
-0.400000,-0.657143,0.348086
-0.400000,-0.628571,0.347086
-0.400000,-0.600000,0.363459
-0.400000,-0.571429,0.378337
-0.400000,-0.542857,0.383309
-0.400000,-0.514286,0.374620
-0.400000,-0.485714,0.363603
-0.400000,-0.457143,0.350527
-0.400000,-0.428571,0.336510
-0.400000,-0.400000,0.319732
-0.400000,-0.371429,0.299357
-0.400000,-0.342857,0.279155
-0.400000,-0.314286,0.265188
-0.400000,-0.285714,0.258997
-0.400000,-0.257143,0.261928
-0.400000,-0.228571,0.274594
-0.400000,-0.200000,0.287665
-0.400000,-0.171429,0.293572
-0.400000,-0.142857,0.283829
-0.400000,-0.114286,0.254830
-0.400000,-0.085714,0.213396
-0.400000,-0.057143,0.169565
-0.400000,-0.028571,0.137151
-0.400000,0.000000,0.124408
-0.400000,0.028571,0.132791
-0.400000,0.057143,0.163133
-0.400000,0.085714,0.204405
-0.400000,0.114286,0.254903
-0.400000,0.142857,0.305846
-0.400000,0.171429,0.353402
-0.400000,0.200000,0.395371
-0.400000,0.228571,0.428887
-0.400000,0.257143,0.456700
-0.400000,0.285714,0.477983
-0.400000,0.314286,0.489860
-0.400000,0.342857,0.496134
-0.400000,0.371429,0.497504
-0.400000,0.400000,0.493084
-0.400000,0.428571,0.484533
-0.400000,0.457143,0.474237
-0.400000,0.485714,0.461229
-0.400000,0.514286,0.447162
-0.400000,0.542857,0.434401
-0.400000,0.571429,0.421772
-0.400000,0.600000,0.411072
-0.400000,0.628571,0.402234
-0.400000,0.657143,0.396372
-0.400000,0.685714,0.393109
-0.400000,0.714286,0.391806
-0.400000,0.742857,0.391672
-0.400000,0.771429,0.393360
-0.400000,0.800000,0.400672
-0.400000,0.828571,0.407349
-0.400000,0.857143,0.416811
-0.400000,0.885714,0.427276
-0.400000,0.914286,0.437951
-0.400000,0.942857,0.450318
-0.400000,0.971429,0.461879
-0.400000,1.000000,0.472911
-0.371429,-1.000000,0.377552
-0.371429,-0.971429,0.386601
-0.371429,-0.942857,0.409686
-0.371429,-0.914286,0.432094
-0.371429,-0.885714,0.450322
-0.371429,-0.857143,0.467477
-0.371429,-0.828571,0.482188
-0.371429,-0.800000,0.493324
-0.371429,-0.771429,0.488418
-0.371429,-0.742857,0.450853
-0.371429,-0.714286,0.393133
-0.371429,-0.685714,0.331759
-0.371429,-0.657143,0.294118
-0.371429,-0.628571,0.294327
-0.371429,-0.600000,0.313806
-0.371429,-0.571429,0.333541
-0.371429,-0.542857,0.342455
-0.371429,-0.514286,0.338103
-0.371429,-0.485714,0.333682
-0.371429,-0.457143,0.333513
-0.371429,-0.428571,0.333231
-0.371429,-0.400000,0.329952
-0.371429,-0.371429,0.324514
-0.371429,-0.342857,0.319871
-0.371429,-0.314286,0.323622
-0.371429,-0.285714,0.332993
-0.371429,-0.257143,0.354316
-0.371429,-0.228571,0.376019
-0.371429,-0.200000,0.393533
-0.371429,-0.171429,0.395362
-0.371429,-0.142857,0.374019
-0.371429,-0.114286,0.328577
-0.371429,-0.085714,0.269460
-0.371429,-0.057143,0.210608
-0.371429,-0.028571,0.167446
-0.371429,0.000000,0.149816
-0.371429,0.028571,0.156452
-0.371429,0.057143,0.182554
-0.371429,0.085714,0.219548
-0.371429,0.114286,0.262047
-0.371429,0.142857,0.306768
-0.371429,0.171429,0.346311
-0.371429,0.200000,0.382937
-0.371429,0.228571,0.410800
-0.371429,0.257143,0.433417
-0.371429,0.285714,0.449602
-0.371429,0.314286,0.459640
-0.371429,0.342857,0.463570
-0.371429,0.371429,0.462153
-0.371429,0.400000,0.455303
-0.371429,0.428571,0.446194
-0.371429,0.457143,0.434112
-0.371429,0.485714,0.420204
-0.371429,0.514286,0.407560
-0.371429,0.542857,0.394380
-0.371429,0.571429,0.381917
-0.371429,0.600000,0.372859
-0.371429,0.628571,0.364594
-0.371429,0.657143,0.359343
-0.371429,0.685714,0.355901
-0.371429,0.714286,0.353547
-0.371429,0.742857,0.354871
-0.371429,0.771429,0.359157
-0.371429,0.800000,0.367083
-0.371429,0.828571,0.375140
-0.371429,0.857143,0.387255
-0.371429,0.885714,0.399207
-0.371429,0.914286,0.412126
-0.371429,0.942857,0.425234
-0.371429,0.971429,0.438110
-0.371429,1.000000,0.449757
-0.342857,-1.000000,0.447685
-0.342857,-0.971429,0.459519
-0.342857,-0.942857,0.479693
-0.342857,-0.914286,0.496025
-0.342857,-0.885714,0.502035
-0.342857,-0.857143,0.499462
-0.342857,-0.828571,0.495842
-0.342857,-0.800000,0.488681
-0.342857,-0.771429,0.464424
-0.342857,-0.742857,0.415608
-0.342857,-0.714286,0.345396
-0.342857,-0.685714,0.280318
-0.342857,-0.657143,0.245049
-0.342857,-0.628571,0.249731
-0.342857,-0.600000,0.276890
-0.342857,-0.571429,0.301062
-0.342857,-0.542857,0.312674
-0.342857,-0.514286,0.317992
-0.342857,-0.485714,0.323964
-0.342857,-0.457143,0.336806
-0.342857,-0.428571,0.348280
-0.342857,-0.400000,0.358801
-0.342857,-0.371429,0.368293
-0.342857,-0.342857,0.382643
-0.342857,-0.314286,0.402494
-0.342857,-0.285714,0.427393
-0.342857,-0.257143,0.458038
-0.342857,-0.228571,0.485535
-0.342857,-0.200000,0.498953
-0.342857,-0.171429,0.489439
-0.342857,-0.142857,0.451227
-0.342857,-0.114286,0.386552
-0.342857,-0.085714,0.310147
-0.342857,-0.057143,0.236639
-0.342857,-0.028571,0.183537
-0.342857,0.000000,0.158358
-0.342857,0.028571,0.157630
-0.342857,0.057143,0.174487
-0.342857,0.085714,0.207577
-0.342857,0.114286,0.243489
-0.342857,0.142857,0.281881
-0.342857,0.171429,0.315665
-0.342857,0.200000,0.347353
-0.342857,0.228571,0.373652
-0.342857,0.257143,0.394415
-0.342857,0.285714,0.411322
-0.342857,0.314286,0.420687
-0.342857,0.342857,0.425614
-0.342857,0.371429,0.424727
-0.342857,0.400000,0.418519
